Apartment,Sleep_schedule,Noise_sensitivity,Cleanliness,Cleanliness_2,Cooking_at_home,Guests_over,Smoking,Alcohol,Vibe,Chores,Conflict,FlatmateFactors_Priority,Compatibility_Importance,Compatibility_OverallRating,Compat_DailyRoutines,Compat_Tidiness,Compat_Noise,Compat_Interaction,Compat_Conflict,Compat_Relaxedness,Unit,Gender,Age,Occupation,Nationality,LengthOfStay_days,RemainingStay_days,ApartmentSize,Emotional_Stability,Extraversion,Openness,Conscientiousness,Agreeableness,Noise_sensitivity_num,Cleanliness_num,Cleanliness_2_num,Cooking_at_home_num,Guests_over_num,Alcohol_num,Vibe_num,Chores_num,Compatibility_Importance_num,Compatibility_OverallRating_num,Smoking_num,Cluster_Task2,PC1,PC2,PC3,PC4,PC5,PC6,fit_distance
A.25,22:00-00:00,Somewhat insensitive,Very important,Most of the time,Rarely,Rarely,Smoker,Rarely,Balanced,Do my fair share,Compromise quickly,Not important / flexible,Extremely,Slightly compatible,Strongly agree,Agree,Agree,Agree,Agree,Disagree,A.25.4,female,22.0,Student,France,97,36,4,3.0,2.5,2.0,3.0,3.5,2,4,4,2,2,2,3,3,5,2.0,1,3,0.344131362850092,1.5129470104752476,1.253479398559197,1.6857820902005056,0.0615673139093862,-0.04921678008569765,2.9505134704103133
A.25,22:00-00:00,Somewhat insensitive,Very important,Rarely,Rarely,Once per week,Non-smoker,Never,Mostly private,Do them when asked,"Be direct, even if uncomfortable",Reliability in shared spaces,Not at all,Slightly compatible,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,A.25.2,unknown,30.0,Student,India,313,67,4,2.5,3.0,4.0,2.5,3.0,2,4,1,2,4,1,2,2,1,2.0,0,0,2.038868103043598,-2.7059113588831214,-1.0863872649057016,0.3351484397032601,-0.28433747460130354,-0.2703638332071022,2.718929973641161
A.25,00:00-02:00,Neutral,Very important,Most of the time,Several times per week,Never,Non-smoker,Rarely,Social & lively,Do my fair share,"Be direct, even if uncomfortable",Reliability in shared spaces,Extremely,Very compatible,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,A.25.1,male,29.0,Job-seeking,Uruguay,177,187,4,3.0,3.5,4.0,2.0,3.0,3,4,4,4,1,2,4,3,5,4.0,0,1,0.3624329398291623,0.13525411182688415,-1.8296026786336657,-0.7649828169811818,0.5809895893378692,0.6244442769448321,2.0143430491200927
A.26,22:00-00:00,Neutral,Very important,Sometimes,Once per week,A few times per month,Non-smoker,Sometimes,Balanced,Often take initiative,Try to solve problems through discussion,Reliability in shared spaces,Moderately,Slightly compatible,Disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,A.26.1,male,23.0,Student,India,288,95,4,2.0,4.5,4.0,2.0,3.0,3,4,2,3,3,3,3,4,3,2.0,0,0,1.2533953462936855,-0.8124895398509152,-1.713879207542098,-1.0885237336972842,1.9374005381923622,0.4108435797907301,2.5163653677909643
A.26,After 02:00,Neutral,Moderately important,Most of the time,Rarely,Rarely,Non-smoker,Never,Social & lively,Take responsibility for most,"Be direct, even if uncomfortable",Similar daily routines,Slightly,Slightly compatible,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Strongly agree,Agree,A.26.2,male,29.0,Student,Pakistan,111,279,4,2.5,3.5,1.5,2.0,3.5,3,3,4,2,2,1,4,5,2,2.0,0,2,-1.2545205617984942,0.8942972491229774,-1.3025614169235282,0.9580785575427808,-1.2570700691793024,0.014795990127406138,2.6471591732392747
A.26,22:00-00:00,Neutral,Extremely important,Most of the time,Several times per week,A few times per month,Non-smoker,Rarely,Mostly private,Do my fair share,Try to solve problems through discussion,Shared interests / personality fit,Moderately,Very compatible,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Disagree,A.26.3,male,21.0,Employed,Egypt,136,248,4,3.0,2.5,2.5,3.0,3.0,3,5,4,4,3,2,2,3,3,4.0,0,1,-0.4379984570522496,0.4594273564493263,-0.21858438306570097,0.02778115606627824,-0.21655184815498088,0.39665496597901156,1.2989624076295543
A.26,After 02:00,Neutral,Very important,Always,Rarely,Several times per week,Non-smoker,Rarely,Quiet & private,Do them when asked,Try to solve problems through discussion,Shared interests / personality fit,Very,Moderately compatible,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Neither agree nor disagree,Agree,A.26.4,unknown,27.0,Student,Thailand,238,5,4,3.0,2.5,3.5,2.5,3.0,3,4,5,2,5,2,1,2,4,3.0,0,0,2.1055340307547863,-0.5797392648457451,-0.7166529437632109,-0.5788689512406545,-0.2875215967413763,1.5428665641459773,2.1055667205732673
A.31,00:00-02:00,Neutral,Extremely important,Often,Once per week,A few times per month,Non-smoker,Never,Quiet & private,Do my fair share,"Be direct, even if uncomfortable",Reliability in shared spaces,Very,Not at all compatible,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,A.31.3,female,20.0,Student,Netherlands,100,279,3,3.0,2.5,2.5,3.0,2.0,3,5,3,3,3,1,1,3,4,1.0,0,2,-0.8709791141637058,-1.0940682582395784,-0.5628171622872834,0.15705889643656196,-0.27788979331801733,0.31584926322565643,1.6622628173970522
A.31,After 02:00,Somewhat insensitive,Very important,Often,Several times per week,Never,Smoker,Rarely,Social & lively,Take responsibility for most,"Be direct, even if uncomfortable",Similar daily routines,Moderately,Very compatible,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Agree,A.31.1,male,32.0,Job-seeking,Lebanon,269,95,3,3.0,2.5,3.5,3.5,3.5,2,4,3,4,1,2,4,5,3,4.0,1,0,2.0033284639751487,1.1458637849489912,0.7756820283422532,1.2810229716591355,-1.2757152627167647,0.41204909914906873,2.905497478953475
A.31,00:00-02:00,Somewhat sensitive,Extremely important,Sometimes,Several times per week,Rarely,Smoker,Very often,Mostly private,Do my fair share,Try to solve problems through discussion,Respect for boundaries,Not at all,Extremely compatible,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,A.31.2,female,18.0,Student,United Kingdom,100,279,3,2.5,3.5,3.5,1.5,3.5,4,5,2,4,2,5,2,3,1,5.0,1,1,-1.5647542562719905,0.06515461805629619,0.9186886565629534,-1.3191059082076606,0.5547085476489888,0.8944157456706124,2.2519639284950426
A.32,22:00-00:00,Somewhat insensitive,Very important,Often,Once per week,Rarely,Non-smoker,Sometimes,Balanced,Do them when asked,Avoid confrontation,Respect for boundaries,Very,Slightly compatible,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,A.32.2,unknown,28.0,Employed,India,177,187,2,2.5,3.0,3.5,2.5,3.0,2,4,3,3,2,3,3,2,4,2.0,0,0,0.5838525329947056,-1.1301146152569876,0.10021863584402751,-0.8009240040749017,-0.031323606791977855,0.12991660825202384,1.4043132268487355
A.32,22:00-00:00,Somewhat sensitive,Very important,Rarely,Never,Several times per week,Non-smoker,Sometimes,Balanced,Do my fair share,Try to solve problems through discussion,Not important / flexible,Slightly,Slightly compatible,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,A.32.1,male,19.0,Student,Turkey,116,248,2,3.0,2.5,4.0,3.0,2.5,4,4,1,1,5,3,3,3,2,2.0,0,2,-0.8711869389293329,-2.35968403726996,-0.2497172369468915,0.2612158324157329,-0.24566391237415447,1.8512137395107666,1.4043132268487355
A.33,22:00-00:00,Somewhat insensitive,Extremely important,Most of the time,Every day,Rarely,Smoker,Rarely,Social & lively,Avoid them,"Be direct, even if uncomfortable",Reliability in shared spaces,Extremely,Moderately compatible,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,A.33.1,male,25.0,Employed,Nigeria,313,67,2,2.5,2.5,2.5,3.5,3.0,2,5,4,5,2,2,4,1,5,3.0,1,0,2.074183739510162,0.8039368143191076,1.421562544452917,0.34441793862264,0.636585910927629,0.42857549765310626,3.077635953590182
A.33,22:00-00:00,Neutral,Very important,Often,Rarely,Never,Non-smoker,Never,Mostly private,Take responsibility for most,"Be direct, even if uncomfortable",Being social and engaging,Not at all,Slightly compatible,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Disagree,Agree,A.33.2,male,23.0,Student,Turkey,85,279,2,3.0,2.5,4.0,2.5,2.0,3,4,3,2,1,1,2,5,1,2.0,0,2,-1.2113642610434385,-1.6766255081409633,-1.8654946707406235,0.013655432130025158,-2.5251663464762513,0.5974862519519709,3.077635953590182
A.34,22:00-00:00,Neutral,Extremely important,Most of the time,Several times per week,Never,Non-smoker,Often,Mostly private,Do them when asked,"Be direct, even if uncomfortable",Respect for boundaries,Slightly,Extremely compatible,Strongly disagree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,A.34.2,male,21.0,Student,France,55,36,3,2.5,4.0,3.5,3.0,3.5,3,5,4,4,1,4,2,2,2,5.0,0,1,-0.11071809369927725,0.304376725694809,0.3536447361677386,-2.1706123645624067,0.8626480468863549,-0.5093723749292536,2.3536656737558714
A.34,Before 22:00,Somewhat insensitive,Very important,Often,Once per week,Rarely,Non-smoker,Rarely,Balanced,Often take initiative,"Be direct, even if uncomfortable",Similar daily routines,Not at all,Not at all compatible,Strongly disagree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,A.34.1,male,32.0,Employed,Turkey,36,340,3,3.0,2.0,2.5,3.5,3.5,2,4,3,3,2,2,3,4,1,1.0,0,2,-1.1303623945311145,-0.10774585230577197,0.9690431777962778,0.836008819040891,-2.648246519625959,-0.3552114305545979,2.918786392072002
A.34,00:00-02:00,Neutral,Very important,Rarely,Never,Rarely,Non-smoker,Sometimes,Social & lively,Do them when asked,Compromise quickly,Reliability in shared spaces,Extremely,Very compatible,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,A.34.3,male,24.0,Student,Spain,85,279,3,3.5,4.0,3.5,2.5,3.5,3,4,1,1,2,3,4,2,5,4.0,0,2,-1.2266465729343574,-1.4276184434460915,0.19248704212791676,0.5752781880328902,1.736508546995968,0.005863664958362686,2.2671480444864978
A.35,After 02:00,Somewhat insensitive,Very important,Sometimes,Rarely,Once per week,Non-smoker,Rarely,Very social,Do my fair share,Compromise quickly,Not important / flexible,Slightly,Not at all compatible,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly disagree,A.35.2,male,24.0,Employed,Honduras,24,340,4,3.5,2.0,2.0,3.0,3.0,2,4,2,2,4,2,5,3,2,1.0,0,2,-2.013743019373874,-0.7185652667301194,0.34790116135597565,2.656992711472872,-1.0422220522649717,-0.022654757143641457,3.312890878018263
A.35,00:00-02:00,Somewhat insensitive,Extremely important,Sometimes,Never,A few times per month,Non-smoker,Very often,Mostly private,Often take initiative,"Be direct, even if uncomfortable",Being social and engaging,Slightly,Very compatible,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,A.35.3,female,23.0,Employed,Spain,319,36,4,3.0,3.0,3.5,3.0,1.5,2,5,2,1,3,5,2,4,2,4.0,0,0,2.2340888003658383,-2.5849733763808485,-0.0662040826749615,0.28277903950123995,0.28823804905493977,-0.38431633032552315,2.475637465268835
A.35,22:00-00:00,Somewhat insensitive,Very important,Often,Several times per week,A few times per month,Non-smoker,Rarely,Quiet & private,Do my fair share,Compromise quickly,Reliability in shared spaces,Extremely,Slightly compatible,Strongly disagree,Strongly disagree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,A.35.4,unknown,24.0,Student,China,272,95,4,3.5,2.5,3.0,3.5,3.5,2,4,3,4,3,2,1,3,5,2.0,0,0,2.1927995647469416,0.7363997979528102,0.19266764617241472,0.5167262856199712,0.03428127311806995,-0.4568145666361465,2.2296193328915828
A.36,00:00-02:00,Neutral,Very important,Most of the time,Rarely,A few times per month,Non-smoker,Sometimes,Quiet & private,Do my fair share,Compromise quickly,Similar daily routines,Slightly,Moderately compatible,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,A.36.4,male,53.0,Employed,France,127,248,4,3.0,3.0,3.5,2.5,1.5,3,4,4,2,3,3,1,3,2,3.0,0,2,1.0850746074840885,-3.281171986027849,0.017003557866695062,-1.938795800730549,-2.7227610489082092,0.40634869586667965,4.273597811310995
A.36,00:00-02:00,Neutral,Moderately important,Often,Several times per week,A few times per month,Non-smoker,Rarely,Social & lively,Do my fair share,Try to solve problems through discussion,Respect for boundaries,Slightly,Very compatible,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,A.36.3,male,18.0,Student,France,127,248,4,3.5,3.0,4.0,3.5,3.0,3,3,3,4,3,2,4,3,2,4.0,0,1,-0.8547987730175585,0.5385375310188089,-1.2738797866622094,0.16087459279037,-0.6100895531944872,0.024134726067291615,1.7659016545339112
A.36,22:00-00:00,Somewhat sensitive,Very important,Often,Several times per week,Rarely,Smoker,Very often,Mostly private,Do them when asked,Avoid confrontation,Similar daily routines,Slightly,Moderately compatible,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,A.36.1,male,18.0,Student,Italy,24,340,4,2.5,2.5,3.0,3.0,3.5,4,4,3,4,2,5,2,2,2,3.0,1,3,-2.0363949228436025,1.3751746001460534,1.951619400757052,-1.4902278164428187,-0.4025486878423019,0.1338859611693444,2.948719242660262
A.36,22:00-00:00,Very sensitive,Very important,Most of the time,Once per week,Rarely,Non-smoker,Rarely,Mostly private,Take responsibility for most,Try to solve problems through discussion,Reliability in shared spaces,Moderately,Not at all compatible,Neither agree nor disagree,Agree,Agree,Strongly disagree,Neither agree nor disagree,Disagree,A.36.2,male,18.0,Student,France,127,248,4,3.0,3.0,3.0,3.0,3.5,5,4,4,3,2,2,2,5,3,1.0,0,1,-0.871474462326214,1.6803830301086113,-1.2253823019888175,-0.4845336237255836,-0.3749226811870334,1.2645473257910897,2.255056630633481
A.41,Before 22:00,Neutral,Very important,Rarely,Rarely,Rarely,Non-smoker,Often,Quiet & private,Take responsibility for most,Compromise quickly,Respect for boundaries,Slightly,Very compatible,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,A.41.1,unknown,31.0,Job-seeking,China,208,5,2,3.0,4.0,2.5,3.0,2.5,3,4,1,2,2,4,1,5,2,4.0,0,0,1.8388425497038765,-1.5972232690014863,0.48280568770077076,-0.2682765367443871,-0.4841746856918336,-0.8177139398234033,2.068391183466617
A.41,00:00-02:00,Somewhat insensitive,Extremely important,Sometimes,Never,Several times per week,Non-smoker,Never,Balanced,Do my fair share,"Be direct, even if uncomfortable",Not important / flexible,Moderately,Very compatible,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,A.41.2,unknown,29.0,Employed,Belgium,147,217,2,4.0,3.5,3.0,2.0,3.5,2,5,2,1,5,1,3,3,3,4.0,0,2,-0.20573769294817215,-2.376978052418055,0.07731385509152516,2.27369948592886,0.2981417350727343,1.4376258909136879,2.068391183466617
A.42,Before 22:00,Somewhat insensitive,Moderately important,Often,Rarely,Rarely,Non-smoker,Rarely,Quiet & private,Do my fair share,Try to solve problems through discussion,Shared interests / personality fit,Moderately,Very compatible,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,A.42.1,male,32.0,Job-seeking,India,55,309,2,3.0,3.0,4.0,2.5,4.0,2,3,3,2,2,2,1,3,3,4.0,0,2,-0.6239487905234387,-0.847394521834452,0.4397234336731744,-0.8311359338920645,-1.7627713574699173,0.06177391147939774,0.9452650259063511
A.42,Before 22:00,Neutral,Very important,Most of the time,Rarely,A few times per month,Non-smoker,Sometimes,Quiet & private,Do my fair share,Try to solve problems through discussion,Being social and engaging,Moderately,Moderately compatible,Agree,Neither agree nor disagree,Agree,Disagree,Strongly agree,Strongly agree,A.42.2,female,21.0,Student,Morocco,85,36,2,3.0,2.5,3.5,3.0,3.5,3,4,4,2,3,3,1,3,3,3.0,0,0,0.5548143346475801,-0.06487388057381928,0.374864694606511,-0.6499244626374907,-0.8884180799464741,0.9396946996382655,0.9452650259063511
A.43,Before 22:00,Very sensitive,Extremely important,Most of the time,Every day,Rarely,Non-smoker,Sometimes,Mostly private,Often take initiative,Avoid confrontation,Reliability in shared spaces,Slightly,Extremely compatible,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,A.43.1,male,38.0,Employed,France,116,36,4,2.0,4.0,2.5,3.0,4.0,5,5,4,5,2,3,2,4,2,5.0,0,0,1.1359116783898693,1.2735802673339622,0.17450832224443197,-2.4483292998208226,0.22853249865952852,0.8347545734961506,1.822130249558077
A.43,Before 22:00,Neutral,Moderately important,Sometimes,Every day,Once per week,Non-smoker,Often,Balanced,Do them when asked,Compromise quickly,Being social and engaging,Very,Moderately compatible,Agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,A.43.2,unknown,30.0,Employed,Spain,116,248,4,2.5,3.0,3.0,3.0,2.0,3,3,2,5,4,4,3,2,4,3.0,0,2,0.06379482305952042,-0.7224940595640971,-0.10663326110792258,-1.5941816952097279,0.017151770668630287,-0.38836886329228787,1.7489501536160106
A.43,After 02:00,Neutral,Extremely important,Most of the time,Several times per week,Once per week,Non-smoker,Sometimes,Balanced,Often take initiative,"Be direct, even if uncomfortable",Not important / flexible,Extremely,Slightly compatible,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly agree,A.43.4,unknown,20.0,Student,France,90,279,4,2.5,2.5,2.5,3.5,2.5,3,5,4,4,4,3,3,4,5,2.0,0,1,-0.657467845259033,0.7292316156463413,0.19484535107238227,-0.17443390144470736,0.857589355372561,1.1402076961973677,2.1634459803865935
A.43,22:00-00:00,Somewhat insensitive,Moderately important,Most of the time,Once per week,Rarely,Non-smoker,Often,Balanced,Do my fair share,Try to solve problems through discussion,Being social and engaging,Moderately,Moderately compatible,Strongly agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,A.43.3,male,30.0,Employed,Unknown,358,36,4,3.5,3.0,2.5,3.5,3.5,2,3,4,3,2,4,3,3,3,3.0,0,0,2.931286094611592,0.9840197971765114,0.5377579911153599,0.3609267539721632,-0.9293083486472284,-1.1039210481539736,2.957304008929296
A.44,00:00-02:00,Somewhat sensitive,Moderately important,Always,Several times per week,Once per week,Non-smoker,Sometimes,Balanced,Take responsibility for most,"Be direct, even if uncomfortable",Respect for boundaries,Moderately,Slightly compatible,Disagree,Agree,Neither agree nor disagree,Disagree,Agree,Disagree,A.44.2,female,31.0,Job-seeking,Pakistan,140,248,3,3.5,2.5,2.5,2.5,3.0,4,3,5,4,4,3,3,5,3,2.0,0,1,0.07708529625460575,1.25197584906991,-0.6585160303430415,-0.16704411303197378,-2.1641198923451155,1.8813343519097288,2.3042091444361548
A.44,22:00-00:00,Somewhat insensitive,Moderately important,Rarely,Several times per week,Rarely,Non-smoker,Rarely,Mostly private,Do my fair share,Try to solve problems through discussion,Being social and engaging,Not at all,Moderately compatible,Neither agree nor disagree,Disagree,Strongly agree,Disagree,Agree,Strongly agree,A.44.3,male,39.0,Self-employed,India,146,5,3,2.5,2.0,3.0,3.0,3.5,2,3,1,4,2,2,2,3,1,3.0,0,0,2.014483292068054,-0.9151668129443488,0.26686404999108987,-0.02274076057645732,-2.648072893792239,-1.2368642762656363,2.613959055625941
A.44,00:00-02:00,Neutral,Moderately important,Sometimes,Rarely,Rarely,Non-smoker,Sometimes,Balanced,Do my fair share,Compromise quickly,Respect for boundaries,Slightly,Moderately compatible,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,A.44.1,unknown,27.0,Student,China,24,340,3,3.5,3.0,2.5,2.5,4.0,3,3,2,2,2,3,3,3,2,3.0,0,2,-1.8464485214689603,-0.04403480455004768,0.60470684976635,0.6001348656873579,-1.3744253284254484,-0.48467471721969957,2.2360188274937194
